Isolate	Date	Country	Region	ORF1ab	Surface_glycoprotein	ORF3a	Envelope_protein	Membrane_glycoprotein	ORF6	ORF7a	ORF8	Nucleocapsid_phosphoprotein	ORF10	ST	CC
hCoV-19/Netherlands/Zeeland_2/2020|EPI_ISL_461258|2020-03-24	2020-03-24	Netherlands	Europe	586	26	25	1	1	1	1	1	1	1	2105	258
hCoV-19/Turkey/Istanbul-BezmCoV1/2020|EPI_ISL_457824|2020-03-24	2020-03-24	Turkey	Europe	4647	26	25	1	1	1	1	1	239	1	6339	258
hCoV-19/USA/NY-PV09352/2020|EPI_ISL_450040|2020-03-24	2020-03-24	USA	North America	4648	26	25	1	1	1	1	1	1	1	6340	258
hCoV-19/New Zealand/20VR1623/2020|EPI_ISL_456233|2020-03-24	2020-03-24	New Zealand	Oceania	4649	1	400	1	1	1	1	1	183	1	6341	NA
hCoV-19/USA/MA-MGH-00063/2020|EPI_ISL_460214|2020-03-24	2020-03-24	USA	North America	194	112	1	1	1	1	1	3	1	1	623	623
hCoV-19/South Africa/KRISP-0055/2020|EPI_ISL_467444|2020-03-24	2020-03-24	South Africa	Africa	52	26	1	1	1	1	1	1	1	1	255	255
hCoV-19/Spain/Zaragoza2472/2020|EPI_ISL_468779|2020-03-24	2020-03-24	Spain	Europe	4650	922	26	1	1	1	1	3	1	1	6342	266
hCoV-19/Australia/NSW503/2020|EPI_ISL_455043|2020-03-24	2020-03-24	Australia	Oceania	4651	1	4	1	1	1	1	1	93	1	6343	834
hCoV-19/Zhejiang/OS5/2020|EPI_ISL_455689|2020-03-24	2020-03-24	China	Asia	423	1	4	1	1	1	1	1	1	1	550	550
hCoV-19/Netherlands/Utrecht_10020/2020|EPI_ISL_454769|2020-03-24	2020-03-24	Netherlands	Europe	668	26	1	23	1	1	1	1	39	1	6344	300
hCoV-19/Netherlands/NA_600/2020|EPI_ISL_460763|2020-03-24	2020-03-24	Netherlands	Europe	4652	26	1	1	1	1	1	1	88	1	6345	300
hCoV-19/Portugal/PT0578/2020|EPI_ISL_454301|2020-03-24	2020-03-24	Portugal	Europe	4653	26	22	1	1	1	1	1	1	1	6346	258
hCoV-19/New Zealand/20VR1450/2020|EPI_ISL_456217|2020-03-24	2020-03-24	New Zealand	Oceania	4654	26	25	1	39	1	1	1	1	1	6347	258
hCoV-19/USA/NY-PV09353/2020|EPI_ISL_450041|2020-03-24	2020-03-24	USA	North America	52	26	1	1	1	1	1	1	1	1	255	255
hCoV-19/Zhejiang/OS3/2020|EPI_ISL_455691|2020-03-24	2020-03-24	China	Asia	4655	26	1	1	1	1	1	1	1	1	6348	255
hCoV-19/Netherlands/Zeeland_19/2020|EPI_ISL_461257|2020-03-24	2020-03-24	Netherlands	Europe	4656	1	1	1	1	1	125	91	1	1	6349	NA
hCoV-19/USA/NY-PV09346/2020|EPI_ISL_450034|2020-03-24	2020-03-24	USA	North America	195	26	25	1	1	1	1	1	1	1	258	258
hCoV-19/Canada/ON_QGLO-04/2020|EPI_ISL_459868|2020-03-24	2020-03-24	Canada	North America	195	199	25	1	1	1	1	1	1	1	1082	258
hCoV-19/USA/NY-PV09345/2020|EPI_ISL_450033|2020-03-24	2020-03-24	USA	North America	4505	26	25	1	1	1	1	1	1	1	6350	258
hCoV-19/USA/CA-CZB-1218/2020|EPI_ISL_450467|2020-03-24	2020-03-24	USA	North America	195	26	25	1	1	1	1	1	1	1	258	258
hCoV-19/Oman/205024076/2020|EPI_ISL_457707|2020-03-24	2020-03-24	Oman	Asia	4657	196	25	1	1	1	1	1	1	1	6351	1063
hCoV-19/USA/CA-CZB-1433/2020|EPI_ISL_468403|2020-03-24	2020-03-24	USA	North America	4658	26	1	1	1	1	1	1	552	1	6352	NA
hCoV-19/USA/MA-MGH-00097/2020|EPI_ISL_460326|2020-03-24	2020-03-24	USA	North America	255	26	25	1	1	1	1	1	1	1	333	333
hCoV-19/Taiwan/TSGH-38/2020|EPI_ISL_458029|2020-03-24	2020-03-24	Taiwan	Asia	1192	26	25	1	1	1	1	1	1	1	2252	258
hCoV-19/Israel/701002426/2020|EPI_ISL_447303|2020-03-24	2020-03-24	Israel	Asia	4659	26	25	1	1	1	1	1	1	1	6353	258
hCoV-19/Zhejiang/OS2/2020|EPI_ISL_455692|2020-03-24	2020-03-24	China	Asia	11	1	1	1	1	1	1	3	1	1	14	NA
hCoV-19/Northern Ireland/NIRE-101E6E/2020|EPI_ISL_453469|2020-03-24	2020-03-24	United Kingdom	Europe	4660	1	4	1	1	1	1	1	1	1	6354	550
hCoV-19/Wuhan/HB-WH4-194/2020|EPI_ISL_454948|2020-03-24	2020-03-24	China	Asia	4661	1	1	1	1	1	1	1	1	1	6355	4
hCoV-19/Netherlands/NA_511/2020|EPI_ISL_460684|2020-03-24	2020-03-24	Netherlands	Europe	2738	26	1	1	1	1	1	1	88	1	3754	300
hCoV-19/USA/NY-PV09351/2020|EPI_ISL_450039|2020-03-24	2020-03-24	USA	North America	195	425	25	1	1	1	1	1	1	1	6356	258
hCoV-19/Australia/NSW340/2020|EPI_ISL_451602|2020-03-24	2020-03-24	Australia	Oceania	4662	26	1	1	1	1	1	142	1	1	6357	255
hCoV-19/USA/NY-PV09354/2020|EPI_ISL_450042|2020-03-24	2020-03-24	USA	North America	2810	26	25	1	1	1	1	1	1	1	6358	258
hCoV-19/Netherlands/NA_455/2020|EPI_ISL_455257|2020-03-24	2020-03-24	Netherlands	Europe	2738	26	1	1	1	1	1	1	88	1	3754	300
hCoV-19/USA/NY-PV09342/2020|EPI_ISL_450030|2020-03-24	2020-03-24	USA	North America	1043	26	25	1	1	1	1	1	1	1	1397	258
hCoV-19/Italy/5062/2020|EPI_ISL_457736|2020-03-24	2020-03-24	Italy	Europe	52	26	1	1	1	1	1	1	39	1	300	300
hCoV-19/USA/NY-PV09349/2020|EPI_ISL_450037|2020-03-24	2020-03-24	USA	North America	4663	909	25	1	1	1	1	1	1	1	6359	258
hCoV-19/Oman/RESP-20-5414/2020|EPI_ISL_457993|2020-03-24	2020-03-24	Oman	Asia	4664	1	1	1	1	1	1	124	14	1	6360	9734
hCoV-19/Netherlands/Zeeland_28/2020|EPI_ISL_461266|2020-03-24	2020-03-24	Netherlands	Europe	195	26	401	1	1	1	1	1	1	1	6361	258
hCoV-19/England/OXON-AF249/2020|EPI_ISL_448820|2020-03-24	2020-03-24	United Kingdom	Europe	4665	26	1	1	1	1	1	1	39	1	6362	300
hCoV-19/Israel/701002442/2020|EPI_ISL_447300|2020-03-24	2020-03-24	Israel	Asia	4666	26	25	1	1	1	1	1	1	1	6363	258
hCoV-19/USA/MA-MGH-00039/2020|EPI_ISL_460334|2020-03-24	2020-03-24	USA	North America	255	26	25	1	1	1	1	1	1	1	333	333
hCoV-19/Australia/SAP244/2020|EPI_ISL_468002|2020-03-24	2020-03-24	Australia	Oceania	303	85	1	1	1	1	1	1	553	1	6364	399
hCoV-19/Australia/QLDID942/2020|EPI_ISL_447595|2020-03-24	2020-03-24	Australia	Oceania	4667	26	1	1	14	1	1	1	39	1	6365	369
hCoV-19/Belgium/DWJ-0324333/2020|EPI_ISL_462187|2020-03-24	2020-03-24	Belgium	Europe	228	328	1	1	1	1	1	1	39	1	2011	297
hCoV-19/Australia/NSW280/2020|EPI_ISL_451544|2020-03-24	2020-03-24	Australia	Oceania	1753	26	25	1	1	1	1	1	1	1	2383	258
hCoV-19/Northern Ireland/NIRE-101ED7/2020|EPI_ISL_453476|2020-03-24	2020-03-24	United Kingdom	Europe	52	26	1	1	1	1	1	1	39	1	300	300
hCoV-19/USA/NY-PV09338/2020|EPI_ISL_450026|2020-03-24	2020-03-24	USA	North America	4668	26	227	1	1	1	1	1	1	1	6366	258
hCoV-19/Netherlands/NoordBrabant_120/2020|EPI_ISL_461155|2020-03-24	2020-03-24	Netherlands	Europe	286	1	1	1	1	1	1	1	1	1	377	4
hCoV-19/USA/MA-MGH-00094/2020|EPI_ISL_460281|2020-03-24	2020-03-24	USA	North America	4596	26	25	1	1	1	1	1	1	1	6272	258
hCoV-19/USA/MA-MGH-00023/2020|EPI_ISL_460149|2020-03-24	2020-03-24	USA	North America	258	26	25	1	1	1	1	1	1	1	338	338
hCoV-19/Portugal/PT0579/2020|EPI_ISL_454302|2020-03-24	2020-03-24	Portugal	Europe	4653	26	22	1	156	1	1	1	1	1	6367	NA
hCoV-19/USA/NY-PV09340/2020|EPI_ISL_450028|2020-03-24	2020-03-24	USA	North America	4669	26	25	1	1	1	1	1	1	1	6368	258
hCoV-19/Netherlands/NA_414/2020|EPI_ISL_455216|2020-03-24	2020-03-24	Netherlands	Europe	331	26	1	1	14	1	1	1	39	1	436	369
hCoV-19/Netherlands/Utrecht_10041/2020|EPI_ISL_454790|2020-03-24	2020-03-24	Netherlands	Europe	52	132	1	1	103	1	1	1	1	1	6369	681
hCoV-19/Netherlands/NA_488/2020|EPI_ISL_460661|2020-03-24	2020-03-24	Netherlands	Europe	2738	26	1	1	1	1	1	1	88	1	3754	300
hCoV-19/Israel/701002440/2020|EPI_ISL_447301|2020-03-24	2020-03-24	Israel	Asia	195	26	25	1	1	1	1	1	1	1	258	258
hCoV-19/Australia/SAP136/2020|EPI_ISL_451140|2020-03-24	2020-03-24	Australia	Oceania	547	201	29	1	1	1	1	3	151	1	6370	2175
hCoV-19/USA/CA-CZB-1216/2020|EPI_ISL_450465|2020-03-24	2020-03-24	USA	North America	195	26	25	1	1	1	1	1	1	1	258	258
hCoV-19/Beijing/DT-travelFR02/2020|EPI_ISL_452337|2020-03-24	2020-03-24	China	Asia	4670	26	1	1	1	1	1	1	211	1	6371	NA
hCoV-19/Netherlands/Zeeland_21/2020|EPI_ISL_461260|2020-03-24	2020-03-24	Netherlands	Europe	402	26	1	1	13	1	1	1	1	1	522	255
hCoV-19/Portugal/PT0098/2020|EPI_ISL_453814|2020-03-24	2020-03-24	Portugal	Europe	796	26	25	1	1	1	1	1	1	1	1049	258
hCoV-19/Scotland/GCVR-17027D/2020|EPI_ISL_459686|2020-03-24	2020-03-24	United Kingdom	Europe	245	26	1	1	28	1	1	1	39	1	6372	317
hCoV-19/USA/NY-PV09348/2020|EPI_ISL_450036|2020-03-24	2020-03-24	USA	North America	195	26	25	1	1	1	1	1	1	1	258	258
hCoV-19/Netherlands/Zeeland_17/2020|EPI_ISL_461255|2020-03-24	2020-03-24	Netherlands	Europe	586	26	25	1	1	1	1	1	1	1	2105	258
hCoV-19/Netherlands/Zeeland_45/2020|EPI_ISL_461284|2020-03-24	2020-03-24	Netherlands	Europe	4671	26	28	1	1	1	1	1	1	1	6373	9999
hCoV-19/USA/NY-PV09343/2020|EPI_ISL_450031|2020-03-24	2020-03-24	USA	North America	4672	26	25	1	1	1	1	1	1	1	6374	258
hCoV-19/Netherlands/Zeeland_44/2020|EPI_ISL_461283|2020-03-24	2020-03-24	Netherlands	Europe	4671	26	28	1	1	1	1	1	1	1	6373	9999
hCoV-19/USA/MA-MGH-00037/2020|EPI_ISL_460240|2020-03-24	2020-03-24	USA	North America	255	26	25	1	1	1	1	1	1	1	333	333
hCoV-19/Spain/COV001216/2020|EPI_ISL_452557|2020-03-24	2020-03-24	Spain	Europe	210	1	29	1	1	1	1	140	36	1	6049	355
hCoV-19/Portugal/PT0097/2020|EPI_ISL_453813|2020-03-24	2020-03-24	Portugal	Europe	52	26	1	1	59	1	1	1	39	1	6375	300
hCoV-19/Zhejiang/OS4/2020|EPI_ISL_455693|2020-03-24	2020-03-24	China	Asia	228	26	1	1	1	1	1	1	39	1	297	297
hCoV-19/Northern Ireland/NIRE-101E40/2020|EPI_ISL_453468|2020-03-24	2020-03-24	United Kingdom	Europe	4673	923	1	1	1	1	1	1	1	1	6376	NA
hCoV-19/USA/MI-MDHHS-SC20337/2020|EPI_ISL_450616|2020-03-24	2020-03-24	USA	North America	195	26	25	1	1	1	1	1	1	1	258	258
hCoV-19/USA/NY-PV09350/2020|EPI_ISL_450038|2020-03-24	2020-03-24	USA	North America	195	194	25	1	1	1	1	1	1	1	1240	258
hCoV-19/USA/CA-SR0426/2020|EPI_ISL_467957|2020-03-24	2020-03-24	USA	North America	195	26	25	1	1	1	1	1	1	1	258	258
hCoV-19/USA/NY-PV09341/2020|EPI_ISL_450029|2020-03-24	2020-03-24	USA	North America	195	26	25	1	1	1	1	1	1	1	258	258
hCoV-19/Italy/VR_20COV17-11/2020|EPI_ISL_452183|2020-03-24	2020-03-24	Italy	Europe	52	26	1	1	1	1	1	1	39	1	300	300
hCoV-19/Singapore/240/2020|EPI_ISL_462358|2020-03-24	2020-03-24	Singapore	Asia	2499	99	1	1	1	1	1	1	40	1	3442	1179
hCoV-19/Portugal/PT0418/2020|EPI_ISL_454142|2020-03-24	2020-03-24	Portugal	Europe	4674	26	1	1	1	1	1	1	39	1	6377	300
hCoV-19/Northern Ireland/NIRE-101E7D/2020|EPI_ISL_453470|2020-03-24	2020-03-24	United Kingdom	Europe	4675	26	1	1	1	1	1	1	39	1	6378	300
hCoV-19/Netherlands/NoordBrabant_147/2020|EPI_ISL_461182|2020-03-24	2020-03-24	Netherlands	Europe	775	1	4	1	1	1	1	1	1	1	1019	550
hCoV-19/USA/NY-PV09339/2020|EPI_ISL_450027|2020-03-24	2020-03-24	USA	North America	195	26	25	1	157	1	1	1	1	1	6379	258
hCoV-19/New Zealand/20VR1756/2020|EPI_ISL_456238|2020-03-24	2020-03-24	New Zealand	Oceania	52	26	119	1	142	1	1	1	39	1	6380	300
hCoV-19/Australia/NSW281/2020|EPI_ISL_451545|2020-03-24	2020-03-24	Australia	Oceania	1894	26	25	1	1	1	1	1	1	1	2595	258
hCoV-19/Portugal/PT0620/2020|EPI_ISL_454343|2020-03-24	2020-03-24	Portugal	Europe	4676	80	1	1	1	1	1	1	1	1	6381	358
hCoV-19/Israel/701002458/2020|EPI_ISL_447297|2020-03-24	2020-03-24	Israel	Asia	4677	26	25	1	1	1	1	1	1	1	6382	258
hCoV-19/Netherlands/NA_619/2020|EPI_ISL_460782|2020-03-24	2020-03-24	Netherlands	Europe	1692	132	1	1	1	1	1	1	1	1	2301	681
hCoV-19/Australia/NSW508/2020|EPI_ISL_455048|2020-03-24	2020-03-24	Australia	Oceania	4678	99	1	1	1	1	1	1	40	1	6383	1179
hCoV-19/England/20136016204/2020|EPI_ISL_465819|2020-03-24	2020-03-24	United Kingdom	Europe	4679	1	4	1	1	1	1	1	1	1	6384	550
hCoV-19/Australia/QLDID941/2020|EPI_ISL_447594|2020-03-24	2020-03-24	Australia	Oceania	52	26	1	1	1	1	1	1	39	1	300	300
hCoV-19/Norway/Trondheim-S4/2020|EPI_ISL_450346|2020-03-25	2020-03-25	Norway	Europe	195	26	25	1	1	1	1	1	1	1	258	258
hCoV-19/Australia/NSW240/2020|EPI_ISL_451506|2020-03-25	2020-03-25	Australia	Oceania	1908	57	29	1	1	1	1	3	151	1	2611	2175
hCoV-19/Israel/990059203/2020|EPI_ISL_447279|2020-03-25	2020-03-25	Israel	Asia	4680	455	25	1	1	1	1	1	1	1	6385	258
hCoV-19/Taiwan/NTU24/2020|EPI_ISL_447618|2020-03-25	2020-03-25	Taiwan	Asia	4681	26	25	1	1	1	1	1	1	1	6386	258
hCoV-19/Australia/NSW222/2020|EPI_ISL_451488|2020-03-25	2020-03-25	Australia	Oceania	4682	924	1	1	1	1	1	1	40	1	6387	1179
hCoV-19/USA/NY-NYUMC797/2020|EPI_ISL_456033|2020-03-25	2020-03-25	USA	North America	2584	26	25	1	1	1	1	1	1	1	3556	258
hCoV-19/Spain/COV000873/2020|EPI_ISL_452684|2020-03-25	2020-03-25	Spain	Europe	231	26	1	1	1	1	1	1	1	1	301	301
hCoV-19/Netherlands/NoordBrabant_122/2020|EPI_ISL_461157|2020-03-25	2020-03-25	Netherlands	Europe	52	132	402	1	1	1	1	1	1	1	6388	681
hCoV-19/USA/NY-NYUMC810/2020|EPI_ISL_456046|2020-03-25	2020-03-25	USA	North America	2482	26	25	1	1	1	1	1	1	1	3414	258
hCoV-19/Australia/NSW242/2020|EPI_ISL_451508|2020-03-25	2020-03-25	Australia	Oceania	436	26	1	1	1	1	1	1	39	1	564	300
hCoV-19/Spain/COV000874/2020|EPI_ISL_452683|2020-03-25	2020-03-25	Spain	Europe	231	26	1	1	1	1	1	1	1	1	301	301
hCoV-19/USA/NY-NYUMC735/2020|EPI_ISL_451450|2020-03-25	2020-03-25	USA	North America	195	26	25	1	1	1	1	1	1	1	258	258
hCoV-19/Portugal/PT0132/2020|EPI_ISL_453848|2020-03-25	2020-03-25	Portugal	Europe	1598	1	26	1	1	1	1	3	1	1	2160	266
hCoV-19/Israel/701002504/2020|EPI_ISL_447294|2020-03-25	2020-03-25	Israel	Asia	255	26	25	1	1	1	1	1	1	1	333	333
hCoV-19/Spain/Barcelona_VH7663/2020|EPI_ISL_447533|2020-03-25	2020-03-25	Spain	Europe	231	26	1	1	1	1	1	1	1	1	301	301
hCoV-19/Portugal/PT0118/2020|EPI_ISL_453834|2020-03-25	2020-03-25	Portugal	Europe	52	26	1	1	1	1	1	1	531	1	5997	300
hCoV-19/Israel/701002538/2020|EPI_ISL_447293|2020-03-25	2020-03-25	Israel	Asia	195	26	25	1	1	1	1	1	1	1	258	258
hCoV-19/New Zealand/20VR1778/2020|EPI_ISL_456247|2020-03-25	2020-03-25	New Zealand	Oceania	1362	26	25	1	1	1	1	1	168	1	1841	3530
hCoV-19/Portugal/PT0117/2020|EPI_ISL_453833|2020-03-25	2020-03-25	Portugal	Europe	4683	26	82	1	1	1	1	1	1	1	6389	258
hCoV-19/Bosnia and Herzegovina/ChVir7360/2020|EPI_ISL_462463|2020-03-25	2020-03-25	Bosnia and Herzegovina	Europe	4684	26	25	1	1	1	1	1	1	1	6390	258
hCoV-19/USA/MA-MGH-00042/2020|EPI_ISL_460105|2020-03-25	2020-03-25	USA	North America	195	26	25	1	1	1	1	1	1	1	258	258
hCoV-19/USA/MA-MGH-00018/2020|EPI_ISL_460102|2020-03-25	2020-03-25	USA	North America	4685	112	1	1	1	1	1	3	1	1	6391	623
hCoV-19/Uganda/UG001/2020|EPI_ISL_451183|2020-03-25	2020-03-25	Uganda	Africa	116	925	1	1	1	1	1	3	14	1	6392	9734
hCoV-19/Bosnia and Herzegovina/ChVir7361/2020|EPI_ISL_462464|2020-03-25	2020-03-25	Bosnia and Herzegovina	Europe	4686	26	1	1	1	1	1	1	39	1	6393	300
hCoV-19/Spain/Valencia523/2020|EPI_ISL_447474|2020-03-25	2020-03-25	Spain	Europe	4687	926	1	1	1	1	1	1	1	1	6394	255
hCoV-19/USA/NY-NYUMC780/2020|EPI_ISL_456017|2020-03-25	2020-03-25	USA	North America	195	26	25	1	1	1	1	1	1	1	258	258
hCoV-19/Poland/PL_P34/2020|EPI_ISL_455447|2020-03-25	2020-03-25	Poland	Europe	4688	26	1	1	1	1	1	1	39	1	6395	300
hCoV-19/Australia/SAP133/2020|EPI_ISL_451138|2020-03-25	2020-03-25	Australia	Oceania	838	70	4	1	1	1	1	1	1	1	6396	NA
hCoV-19/Kazakhstan/7263/2020|EPI_ISL_454571|2020-03-25	2020-03-25	Kazakhstan	Asia	210	927	29	1	1	1	1	3	36	1	6397	355
hCoV-19/Belgium/DBWC-0325340/2020|EPI_ISL_462194|2020-03-25	2020-03-25	Belgium	Europe	4689	1	1	1	1	1	1	3	1	1	6398	256
hCoV-19/USA/CA-CZB-1435/2020|EPI_ISL_468405|2020-03-25	2020-03-25	USA	North America	850	872	25	1	1	1	1	1	1	1	5840	258
hCoV-19/USA/NY-NYUMC826/2020|EPI_ISL_456062|2020-03-25	2020-03-25	USA	North America	646	26	25	1	1	1	1	1	1	1	844	844
hCoV-19/Australia/SAP269/2020|EPI_ISL_468018|2020-03-25	2020-03-25	Australia	Oceania	4690	1	29	1	1	1	1	3	151	1	6399	2175
hCoV-19/Belgium/LAM-0325339/2020|EPI_ISL_462193|2020-03-25	2020-03-25	Belgium	Europe	482	26	1	1	1	1	1	1	39	1	621	300
hCoV-19/USA/MA-MGH-00100/2020|EPI_ISL_460128|2020-03-25	2020-03-25	USA	North America	4691	26	25	1	1	1	1	14	1	1	6400	768
hCoV-19/USA/MA-MGH-00090/2020|EPI_ISL_460411|2020-03-25	2020-03-25	USA	North America	4692	112	1	1	1	1	1	3	1	1	6401	623
hCoV-19/USA/MA-MGH-00052/2020|EPI_ISL_460292|2020-03-25	2020-03-25	USA	North America	255	26	25	1	1	1	1	1	1	1	333	333
hCoV-19/Spain/Barcelona_VH8002/2020|EPI_ISL_458130|2020-03-25	2020-03-25	Spain	Europe	4693	26	1	1	1	1	1	1	1	1	6402	255
hCoV-19/USA/LA-EVTL144/2020|EPI_ISL_455987|2020-03-25	2020-03-25	USA	North America	195	26	25	1	1	1	1	14	1	1	768	768
hCoV-19/USA/CA-CZB-1205/2020|EPI_ISL_450454|2020-03-25	2020-03-25	USA	North America	1351	26	1	1	49	1	1	1	39	1	1824	300
hCoV-19/Netherlands/NA_528/2020|EPI_ISL_460701|2020-03-25	2020-03-25	Netherlands	Europe	4694	26	1	1	1	1	1	1	1	1	6403	255
hCoV-19/USA/NY-NYUMC785/2020|EPI_ISL_456022|2020-03-25	2020-03-25	USA	North America	833	411	25	1	1	1	1	1	1	1	6404	258
hCoV-19/Israel/990059252/2020|EPI_ISL_447268|2020-03-25	2020-03-25	Israel	Asia	4695	928	1	1	13	1	1	1	1	1	6405	348
hCoV-19/USA/MA-MGH-00065/2020|EPI_ISL_460126|2020-03-25	2020-03-25	USA	North America	4696	26	25	1	1	1	1	14	1	1	6406	768
hCoV-19/USA/CA-SR0413/2020|EPI_ISL_458283|2020-03-25	2020-03-25	USA	North America	195	26	25	1	1	1	1	1	1	1	258	258
hCoV-19/USA/MA-MGH-00225/2020|EPI_ISL_460369|2020-03-25	2020-03-25	USA	North America	4697	438	25	1	1	1	1	1	1	1	6407	NA
hCoV-19/Netherlands/Utrecht_10021/2020|EPI_ISL_454770|2020-03-25	2020-03-25	Netherlands	Europe	4698	929	1	1	14	1	1	1	39	1	6408	369
hCoV-19/Australia/SAP242/2020|EPI_ISL_468023|2020-03-25	2020-03-25	Australia	Oceania	1072	26	25	1	1	1	1	1	1	1	1553	258
hCoV-19/Portugal/PT0131/2020|EPI_ISL_453847|2020-03-25	2020-03-25	Portugal	Europe	4699	1	26	1	1	1	1	3	1	1	6409	266
hCoV-19/Bosnia and Herzegovina/ChVir7362/2020|EPI_ISL_462465|2020-03-25	2020-03-25	Bosnia and Herzegovina	Europe	52	26	1	1	1	1	1	1	1	1	255	255
hCoV-19/Israel/701002540/2020|EPI_ISL_447292|2020-03-25	2020-03-25	Israel	Asia	195	26	25	1	1	1	1	1	19	1	6410	258
hCoV-19/Portugal/PT0116/2020|EPI_ISL_453832|2020-03-25	2020-03-25	Portugal	Europe	231	26	1	1	1	1	1	1	1	1	301	301
hCoV-19/USA/MA-MGH-00147/2020|EPI_ISL_460433|2020-03-25	2020-03-25	USA	North America	4692	112	1	1	1	1	1	3	1	1	6401	623
hCoV-19/Israel/701002489/2020|EPI_ISL_447295|2020-03-25	2020-03-25	Israel	Asia	195	26	25	1	1	1	1	1	1	1	258	258
hCoV-19/South Africa/KRISP-0041/2020|EPI_ISL_467443|2020-03-25	2020-03-25	South Africa	Africa	52	26	1	1	1	1	1	1	1	1	255	255
hCoV-19/USA/MA-MGH-00075/2020|EPI_ISL_460448|2020-03-25	2020-03-25	USA	North America	231	858	403	1	1	1	1	1	1	21	6411	NA
hCoV-19/Portugal/PT0119/2020|EPI_ISL_453835|2020-03-25	2020-03-25	Portugal	Europe	547	1	29	1	1	1	1	3	151	1	2175	2175
hCoV-19/Netherlands/NoordBrabant_121/2020|EPI_ISL_461156|2020-03-25	2020-03-25	Netherlands	Europe	2271	26	1	1	1	1	1	1	1	1	3114	255
hCoV-19/USA/LA-EVTL147/2020|EPI_ISL_455990|2020-03-25	2020-03-25	USA	North America	195	26	404	1	1	1	1	14	1	1	6412	768
hCoV-19/Israel/990059238/2020|EPI_ISL_447271|2020-03-25	2020-03-25	Israel	Asia	4700	1	4	1	67	1	1	1	1	9	6413	NA
hCoV-19/Vietnam/VNHN_2406/2020|EPI_ISL_455700|2020-03-25	2020-03-25	Vietnam	Asia	52	26	1	1	13	1	1	1	1	1	348	348
hCoV-19/Taiwan/NTU23/2020|EPI_ISL_447617|2020-03-25	2020-03-25	Taiwan	Asia	4701	26	1	1	1	1	1	1	39	13	6414	NA
hCoV-19/Australia/NSW221/2020|EPI_ISL_451487|2020-03-25	2020-03-25	Australia	Oceania	4682	924	1	1	1	1	1	1	40	1	6387	1179
hCoV-19/USA/MA-MGH-00054/2020|EPI_ISL_460143|2020-03-25	2020-03-25	USA	North America	255	26	25	1	1	1	1	1	1	1	333	333
hCoV-19/Australia/NSW308/2020|EPI_ISL_451572|2020-03-25	2020-03-25	Australia	Oceania	436	26	1	1	1	1	1	1	1	1	797	300
hCoV-19/USA/MA-MGH-00017/2020|EPI_ISL_460302|2020-03-25	2020-03-25	USA	North America	195	26	25	1	1	1	1	1	1	1	258	258
hCoV-19/Australia/SAP293/2020|EPI_ISL_468034|2020-03-25	2020-03-25	Australia	Oceania	547	1	29	1	1	1	1	3	151	1	2175	2175
hCoV-19/USA/NY-NYUMC813/2020|EPI_ISL_456049|2020-03-25	2020-03-25	USA	North America	646	26	25	1	1	1	1	1	1	1	844	844
hCoV-19/Australia/NSW539/2020|EPI_ISL_455078|2020-03-25	2020-03-25	Australia	Oceania	4702	1	29	1	1	1	1	3	151	1	6415	2175
hCoV-19/Netherlands/NA_601/2020|EPI_ISL_460764|2020-03-25	2020-03-25	Netherlands	Europe	4703	26	1	1	1	1	1	120	88	1	6416	NA
hCoV-19/Norway/Trondheim-S5/2020|EPI_ISL_450347|2020-03-25	2020-03-25	Norway	Europe	505	26	25	1	1	1	1	1	1	1	652	258
hCoV-19/Australia/NSW241/2020|EPI_ISL_451507|2020-03-25	2020-03-25	Australia	Oceania	4704	26	1	1	1	1	1	1	248	1	6417	NA
hCoV-19/Australia/SAP237/2020|EPI_ISL_468033|2020-03-25	2020-03-25	Australia	Oceania	4705	1	29	1	1	1	1	3	151	1	6418	2175
hCoV-19/Belgium/UGent-77/2020|EPI_ISL_468728|2020-03-25	2020-03-25	Belgium	Europe	1909	930	1	1	1	1	1	1	1	1	6419	4
hCoV-19/Italy/AMC1-4634/2020|EPI_ISL_457825|2020-03-25	2020-03-25	Italy	Europe	52	26	1	1	1	1	1	1	39	1	300	300
hCoV-19/Chile/PuertoNatales-31600/2020|EPI_ISL_459861|2020-03-25	2020-03-25	Chile	South America	195	26	25	1	1	1	1	1	1	1	258	258
hCoV-19/USA/NY-NYUMC787/2020|EPI_ISL_456024|2020-03-25	2020-03-25	USA	North America	2841	26	25	1	1	1	1	1	1	1	3905	258
hCoV-19/Australia/SAP263/2020|EPI_ISL_468022|2020-03-25	2020-03-25	Australia	Oceania	4706	1	1	1	1	1	1	124	14	1	6420	NA
hCoV-19/Australia/NSW339/2020|EPI_ISL_451601|2020-03-25	2020-03-25	Australia	Oceania	4707	26	1	1	1	1	1	1	49	1	6421	NA
hCoV-19/USA/NY-NYUMC786/2020|EPI_ISL_456023|2020-03-25	2020-03-25	USA	North America	195	26	25	1	1	1	1	1	1	1	258	258
hCoV-19/Israel/990059251/2020|EPI_ISL_447269|2020-03-25	2020-03-25	Israel	Asia	4708	26	25	1	1	1	1	1	1	1	6422	258
hCoV-19/Cyprus/003/2020|EPI_ISL_463743|2020-03-25	2020-03-25	Cyprus	Europe	4589	26	1	1	1	1	1	1	51	1	6263	NA
